"tier","regime","pattern","n_rows","n_cols","instance","seed","method","rep","seconds","status","total_cost","n_matched","auto_method","auto_rule","cost_type","distribution","metric","components","finite_share"
"base","int_uniform","random_60",500,500,3,532951460,"network_simplex",3,0.08767141,"ok",28122,500,"jv","default","integer","uniform",FALSE,1,0.6006
"base","int_uniform","random_25",500,500,1,1902129610,"auto",1,0.008699667,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"auto",2,0.007847441,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"auto",3,0.007859987,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"jv",1,0.008717461,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"jv",2,0.007850557,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"jv",3,0.007828991,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"sap",1,0.01172526,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"sap",2,0.009219506,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"sap",3,0.009194414,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"sap_dense",1,0.01592694,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"sap_dense",2,0.01517857,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"sap_dense",3,0.01533347,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"lapmod",1,0.00959318,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"lapmod",2,0.008879698,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"lapmod",3,0.008858132,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"ramshaw_tarjan",1,0.01601329,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"ramshaw_tarjan",2,0.0151948,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"ramshaw_tarjan",3,0.01525918,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"hungarian",1,0.008763996,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"hungarian",2,0.007861709,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"hungarian",3,0.008072859,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"auction_scaled",1,0.00554648,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"auction_scaled",2,0.004780559,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"auction_scaled",3,0.004846159,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"csa",1,0.007062619,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"csa",2,0.005874603,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"csa",3,0.005835776,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"csflow",1,0.0112554,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"csflow",2,0.01031642,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"csflow",3,0.009847421,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"network_simplex",1,0.1072626,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"network_simplex",2,0.1059584,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,1,1902129610,"network_simplex",3,0.1076868,"ok",65705,500,"jv","default","integer","uniform",FALSE,1,0.2508
"base","int_uniform","random_25",500,500,2,1902129611,"auto",1,0.008695567,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"auto",2,0.007878232,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"auto",3,0.007073197,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"jv",1,0.008736362,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"jv",2,0.00786708,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"jv",3,0.007828704,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"sap",1,0.01179955,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"sap",2,0.01001523,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"sap",3,0.009341481,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"sap_dense",1,0.01492818,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"sap_dense",2,0.01419137,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"sap_dense",3,0.01419363,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"lapmod",1,0.008497045,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"lapmod",2,0.007967653,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"lapmod",3,0.007932393,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"ramshaw_tarjan",1,0.01610451,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"ramshaw_tarjan",2,0.01521834,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"ramshaw_tarjan",3,0.01496955,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"hungarian",1,0.008747678,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"hungarian",2,0.007848466,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"hungarian",3,0.007872656,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"auction_scaled",1,0.006762622,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"auction_scaled",2,0.005786781,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"auction_scaled",3,0.005828273,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"csa",1,0.007280493,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"csa",2,0.00610326,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"csa",3,0.006068164,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"csflow",1,0.01054848,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"csflow",2,0.00940458,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"csflow",3,0.009227378,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"network_simplex",1,0.106749,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"network_simplex",2,0.1041831,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,2,1902129611,"network_simplex",3,0.1054293,"ok",62991,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"auto",1,0.01069407,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"auto",2,0.009828397,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"auto",3,0.009865625,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"jv",1,0.01087521,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"jv",2,0.009798795,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"jv",3,0.009852997,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"sap",1,0.01337289,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"sap",2,0.01145011,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"sap",3,0.01062896,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"sap_dense",1,0.01946442,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"sap_dense",2,0.01864385,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"sap_dense",3,0.01853799,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"lapmod",1,0.01225695,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"lapmod",2,0.01173994,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"lapmod",3,0.01180607,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"ramshaw_tarjan",1,0.0206328,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"ramshaw_tarjan",2,0.01952764,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"ramshaw_tarjan",3,0.01959005,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"hungarian",1,0.01068239,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"hungarian",2,0.009795843,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"hungarian",3,0.009855621,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"auction_scaled",1,0.005267762,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"auction_scaled",2,0.004431362,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"auction_scaled",3,0.00444973,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"csa",1,0.007035395,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"csa",2,0.006051887,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"csa",3,0.005891331,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"csflow",1,0.01153223,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"csflow",2,0.01020802,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"csflow",3,0.01000839,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"network_simplex",1,0.09598108,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"network_simplex",2,0.09346832,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_25",500,500,3,1902129612,"network_simplex",3,0.09382157,"ok",67049,500,"jv","default","integer","uniform",FALSE,1,0.2522
"base","int_uniform","random_05",500,500,1,212547564,"auto",1,0.008250266,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"auto",2,0.007559908,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"auto",3,0.007547731,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"jv",1,0.00827626,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"jv",2,0.007595332,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"jv",3,0.007519892,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"sap",1,0.006932116,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"sap",2,0.005990059,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"sap",3,0.005921138,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"sap_dense",1,0.01317355,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"sap_dense",2,0.01264178,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"sap_dense",3,0.01242587,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"lapmod",1,0.007033673,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"lapmod",2,0.006582345,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"lapmod",3,0.006565002,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"ramshaw_tarjan",1,0.01100624,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"ramshaw_tarjan",2,0.01025074,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"ramshaw_tarjan",3,0.01039957,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"hungarian",1,0.007050483,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"hungarian",2,0.006653849,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"hungarian",3,0.006651635,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"auction_scaled",1,0.002809648,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"auction_scaled",2,0.002238805,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"auction_scaled",3,0.002260248,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"csa",1,0.003141543,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
"base","int_uniform","random_05",500,500,1,212547564,"csa",2,0.002449299,"ok",299654,500,"jv","default","integer","uniform",FALSE,1,0.0522
