"tier","regime","pattern","n_rows","n_cols","instance","seed","method","rep","seconds","status","total_cost","n_matched","objective","duality_gap","max_suboptimality","certified_optimal","primal_feasible","all_rows_matched","structurally_valid","auto_method","auto_rule","cost_type","distribution","metric","components","finite_share"
"base","binary","random_60",500,5000,3,558899342,"ramshaw_tarjan",5,1.947401,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"hungarian",1,0.6858959,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"hungarian",2,0.6870318,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"hungarian",3,0.6842507,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"hungarian",4,0.6872083,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"hungarian",5,0.6869038,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction",1,0.4543105,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction",2,0.444713,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction",3,0.4435035,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction",4,0.4419236,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction",5,0.4410378,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction_gs",1,0.4076293,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction_gs",2,0.4052071,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction_gs",3,0.406358,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction_gs",4,0.408217,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction_gs",5,0.4075831,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction_scaled",1,0.4350309,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction_scaled",2,0.4351539,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction_scaled",3,0.4373423,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction_scaled",4,0.43616,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auction_scaled",5,0.4366165,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"csa",1,0.3168983,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"csa",2,0.3148495,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"csa",3,0.3180266,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"csa",4,0.3182488,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"csa",5,0.314784,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"csflow",1,0.5512134,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"csflow",2,0.5351349,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"csflow",3,0.5371931,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"csflow",4,0.5543666,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"csflow",5,0.5384699,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"network_simplex",1,0.1628447,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"network_simplex",2,0.1583731,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"network_simplex",3,0.1615622,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"network_simplex",4,0.1620994,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"network_simplex",5,0.1614278,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"hk01",1,0.04122562,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"hk01",2,0.0413697,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"hk01",3,0.04115916,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"hk01",4,0.0413722,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"hk01",5,0.0415667,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_25",500,5000,1,644621769,"auto",1,0.03192227,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auto",2,0.02628104,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auto",3,0.02635566,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auto",4,0.02626415,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auto",5,0.02637268,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"jv",1,0.6847082,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"jv",2,0.6842467,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"jv",3,0.6830604,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"jv",4,0.6843028,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"jv",5,0.6842088,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"sap",1,0.2950739,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"sap",2,0.2862932,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"sap",3,0.2855987,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"sap",4,0.2862337,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"sap",5,0.285372,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"sap_dense",1,1.691388,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"sap_dense",2,1.689192,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"sap_dense",3,1.689358,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"sap_dense",4,1.687618,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"sap_dense",5,1.688139,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"lapmod",1,0.7431873,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"lapmod",2,0.7421451,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"lapmod",3,0.7422816,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"lapmod",4,0.7423046,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"lapmod",5,0.7420278,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"ramshaw_tarjan",1,1.375513,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"ramshaw_tarjan",2,1.375091,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"ramshaw_tarjan",3,1.374117,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"ramshaw_tarjan",4,1.375424,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"ramshaw_tarjan",5,1.375764,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"hungarian",1,0.6856827,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"hungarian",2,0.6836229,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"hungarian",3,0.6867037,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"hungarian",4,0.6845876,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"hungarian",5,0.6844644,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction",1,0.4350023,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction",2,0.4186253,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction",3,0.4120327,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction",4,0.4113019,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction",5,0.4113635,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction_gs",1,0.3817326,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction_gs",2,0.3783516,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction_gs",3,0.3823511,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction_gs",4,0.3819328,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction_gs",5,0.3819793,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction_scaled",1,0.4112328,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction_scaled",2,0.4090197,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction_scaled",3,0.4122377,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction_scaled",4,0.4102649,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"auction_scaled",5,0.41145,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"csa",1,0.2908476,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"csa",2,0.2863775,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"csa",3,0.2908144,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"csa",4,0.2903819,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"csa",5,0.2908884,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"csflow",1,0.2853302,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"csflow",2,0.2850778,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"csflow",3,0.287647,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"csflow",4,0.2848124,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"csflow",5,0.2846254,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"network_simplex",1,0.1643314,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"network_simplex",2,0.1637652,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"network_simplex",3,0.1649212,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"network_simplex",4,0.1635516,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"network_simplex",5,0.1641214,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"hk01",1,0.02641782,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"hk01",2,0.026432,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"hk01",3,0.02661097,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"hk01",4,0.026486,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,1,644621769,"hk01",5,0.02638772,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2504
"base","binary","random_25",500,5000,2,644621770,"auto",1,0.03108612,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"auto",2,0.02650482,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"auto",3,0.02619662,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"auto",4,0.02629707,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"auto",5,0.02644184,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"jv",1,0.6824101,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"jv",2,0.6834881,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"jv",3,0.6834601,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"jv",4,0.6827418,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"jv",5,0.6818965,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"sap",1,0.2933027,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"sap",2,0.2824468,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"sap",3,0.2823827,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"sap",4,0.2828119,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"sap",5,0.2844646,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"sap_dense",1,1.683466,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"sap_dense",2,1.686449,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"sap_dense",3,1.679549,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"sap_dense",4,1.681159,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"sap_dense",5,1.680535,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"lapmod",1,0.7412084,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"lapmod",2,0.7402435,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"lapmod",3,0.7390752,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"lapmod",4,0.7409429,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
"base","binary","random_25",500,5000,2,644621770,"lapmod",5,0.7411141,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.2499
